,label,text
86,gadgets,"Amazon¡¯s Echo lineup got a refresh earlier this year that included a brand new version of its basic Echo, well as an Echo Plus with integrated smart home hub, and the stalwart Echo Dot ? unchanged, but still a compelling device at its price point.The new lineup of devices also made its way to more markets this year, including an expansion to Canada just this month, which is why I now have a host of Echo hardware kitting out my apartment. The major accomplishment of this refresh, I think, is that it feels less like a new generation of gadget, and more like a coming of age for a modern-day appliance ? a whole new category of must-have home furnishings.Amazon clearly wants to encourage this impression ? the new Amazon Echo comes in a host of fabric-covered finishes, and it¡¯s hard to imagine the upholstery look¡¯s connection to furnishings is unintentional. Part of it is about fitting into the decor so that these smart speakers can stand free and clear and unhidden on shelves, tables and surfaces without offending any sensibilities. But it¡¯s also about turning a gadget into something far more approachable, and far more mainstream.As far as I¡¯m concerned, Amazon has accomplished its task. The Echo (and Echo Plus, and Echo Dot), have all become as key a home device as a light switch, or a couch, or a microwave. The latest generation just firms up that presence with needed improvements in key areas, including in sound reproduction (the new Echo is better than its predecessor, for sure, and the Echo Plus seems to sound a bit better as well despite having apparently similar hardware).I now use the Echos around the house to control my Hue lights (I don¡¯t remember the last time I flicked a switch), turn on and control the home theater system, check and change the temperature using my Nest thermostat, check news and weather and set kitchen timers. It¡¯s second-nature at this point, and doing the same things, the old, manual way feels hopelessly backwards ? even if the actual convenience difference is arguably trivial.Aspects of the new Echo lineup are questionable, like the integrated smart home hub in the Echo Plus which only supports one of the two major standards for wireless connected home devices. But they don¡¯t detract from the experience ? and the ultimate impression that Echo is a home companion that¡¯s destined to become more and more a default option that people live with as reliably as they do their coffee table, or at least their dishwasher."
87,gadgets,"The California Department of Public Health (CDPH) issued a warning against the hazards of cellphone radiation this week. Yes, the thing we are all addicted to and can¡¯t seem to put down is leaking electromagnetic radiation and now California has some guidance to safeguard the public.The CDPH asks people to decrease their use of these devices and suggests keeping your distance when possible.¡°Although the science is still evolving, there are concerns among some public health professionals and members of the public regarding long-term, high use exposure to the energy emitted by cell phones,¡± said CDPH director Dr. Karen Smith.The warning comes after findings were offered up this week from a 2009 department document, which was published after an order from the?Sacramento Superior Court.A year ago,?UC Berkeley professor?Joel Moskowitz initiated a lawsuit to get the department to release the findings after he started looking into whether mobile phone use increased the risk of tumors.A draft of the document was released in March, but the final release is more extensive.¡°The cellphone manufacturers want you to keep a minimum distance away from your body and you should find out what that distance is,¡± Moskowitz told local news station KCRA, shortly after the draft release. ¡°If you keep the device by your body you will exceed the safety limits provided by the FCC.¡±According to the Federal Communication Commission¡¯s website, there is no national standard developed for safety limits. However, the agency requires cell phone manufacturers to ensure all phones comply with ¡°objective limits for safe exposure.¡±The CDPH?recommends not keeping your phone in your pocket, not putting it up to your ear for a prolonged amount of time, keeping use low if there are two bars or less, not sleeping near it at night and to be aware that if you are in a fast-moving car, bus or train, your phone will emit more RF energy to maintain the connection.Other organizations have warned of the dangers of cell phone radiation exposure as well, including the Connecticut Department of Public Health, which issued similar recommendations in May of 2015.However, Moskowitz maintains most?state and federal health agencies have not kept up with the research. ¡°The preponderance of the research indicates that cell phone radiation poses a major risk to health,¡± he said in a statement."
88,gadgets,"It¡¯s one thing for an autonomous car to strut its stuff on a smooth, warm California tarmac, and quite another to do so on the frozen winter mix of northern Finland. Martti, a self-driving vehicle system homegrown in Finland, demonstrated just this in a record-setting drive along a treacherous (to normal drivers) Laplandish road.Martti is one of two cars designed by VTT Technical Research Center; it¡¯s designed to handle rough and icy conditions, while its ¡°spouse¡± Marilyn is made for more ordinary urban drives. Different situations call for different sensors and strategies ? for instance, plain optical cameras perform poorly on snowy roads, and lidar is less effective, so Martti will rely more on radar. But Marilyn has a rear-mounted lidar for better situational awareness in traffic.Recently Martti accomplished what the researchers claim is a world first: driving fully autonomously on a real snow-covered road (and hitting 25 MPH, at that). Others from Yandex to Waymo have tested cars in snow, but from their reports these seem to have been more controlled conditions. Martti¡¯s drive took place in Muonio on a public road almost totally obscured by snow.¡°It probably also made a new world record in fully automated driving, making 40 km/h in a snowfall on snow-covered terrain without lane markings,¡± said project manager Matti Kutila in a VTT news release. ¡°It could have had even more speed, but in test driving it is programmed not to exceed the limit of 40 km/h.¡±I¡¯m not sure going any faster would be wise even on straightaways. But winter driving isn¡¯t my specialty.The point isn¡¯t to make a perfect consumer car for snowy weather, but to tackle the unique technical problems pertaining to it. For instance, can Martti¡¯s optical instruments tweak the wavelength they use depending on conditions in order to gain a small but significant increase in accuracy? What about detecting icy conditions and traction problems ahead of time ? how should the car collect this data, and how should it act until it¡¯s sure what to do?Inter-car networks may be critical for this, the researchers suggested, including both other autonomous cars on the road and specialty vehicles that can test for and broadcast information like snow pack, traction, road temperature and so on.Ultimately this intelligence could prove highly useful for applications like self-driving tractors, logging trucks or emergency vehicles.Soon the team will be going even deeper into the Nordic environment: ¡°Next spring one of our vehicles can also be spotted in forest environments, when Marilyn and Martti get a new friend capable of tackling all terrains.¡±"
89,gadgets,"It¡¯s refreshing to wear a mechanical watch. The soft sweep of the seconds hand reminds us of the fleeting nature of time while the endless ticking in a dark room is a comfort and a spur to action. Add in a little limited edition provenance with big face and crown and you¡¯ve got a stew going.This particular stew is called the Alpina Startimer. It is a pilot¡¯s watch, a watch with a large face and huge numerals used by old-timey fighter pilots during World War II. Designed with a huge crown which, as William Gibson wrote, ¡°is rather more than usually prominent, so that you can do it without removing your whacking great RAF pilot¡¯s gloves,¡± the pilot¡¯s watch is the ultimate in utilitarian wrist-wear. You don¡¯t admire a pilot¡¯s watch, you address it for a split second while preparing to take Gs in a barrel roll.This particular model is made by Alpina, a smaller Swiss manufacturer that has long specialized in a larger, bolder watch. The $1,150 piece runs a AL-525 movement which is based on the Sellita SW200. This is a Swiss movement that is, to a degree, mass-produced and is considered a workhorse in the watch world. It is part of their Startimer line but features special design cues and a limited edition engraving.This piece is a commemorates Michael Goulian Aerosports, a stunt aerosports team that, we learn, straps these things to their wrists and whizzes around obstacles. The watch ¡°is presented in a special edition box alongside a miniature model of Michael Goulian¡¯s Red Bull Air Race World Championship competition airplane¡± and is aimed at fans of little planes that go really fast.What¡¯s special about this watch? Well, it¡¯s a nicely made automatic watch at a price point that is on par with other entry-level pieces in the space. It has great lume ? the numerals and hands glow in the dark making it very readable ? and the band is a little thin but well-made. If you particularly like this mix of red, black, and titanium it¡¯s a definite keeper.I, for one, prefer either a steel or dark PVD pilot¡¯s watch. All the bright metal on this piece is a bit distracting and takes away from the utilitarian nature of the original pilot¡¯s watches. The traditional pilots watch also has broadarrow hands ? IWC makes one that is a good example of the standard design ? and the decision to add thinner hands to this piece is a bit incongruous.I wore it off and on for a week and found it to be very readable and very precise. Watches slow down over time but this one managed to keep solid time over seven days with an average loss of a few minutes by the time my test was over. Again, you don¡¯t buy these sorts of things to maintain atomic accuracy, you buy them to be reminded of a simpler time in aviation history.Ultimately when it comes to a piece like this you¡¯re buying quality and then design. The quality is there as Alpina has been making solid, dependable watches for decades. The design is subjective and if you¡¯re into a ¡°rather more than usually prominent¡± crown with a bold, handsome face then you could do worse for yourself. Now all you have to do is buy yourself some whacking great RAF pilot¡¯s gloves and you¡¯ll be set to take to the skies."
90,gadgets,"TGiven that there was such an appetite for a beefier computer in this pocket of hardware, and given that it was already in motion to re-think the Mac Pro entirely, Apple decided to see exactly how ridiculous it could get with iMac performance inside what is essentially the exact same shell as the current machines ? with a nice coat of color treatment and a few additional cosmetic differences.You may recall that back in April of this year, Apple was abnormally candid about its failures with the Mac Pro. It had painted itself into a corner with that design, and needed to go back to step one to rethink its approach. During that session, Apple executives told a roundtable that they were also rethinking what it meant to be a professional customer of Macs.¡°First of all, when we talk about pro customers, it¡¯s important to be clear that there isn¡¯t one prototypical pro customer. Pro is such a broad term, and it covers many many categories of customers. And we care about all of these categories, and there¡¯s a variety of different products those customers want,¡± says Schiller.?¡°There¡¯s music creators, there¡¯s video editors, there¡¯s graphic designers ? a really great segment with the Mac. There¡¯s scientists, engineers, architects, software programmers ? increasingly growing, particularly our App development in the app store. So there are many many things and people called pros, Pro workflows, so we should be careful not to over simplify and say ¡®Pros want this¡¯ or ¡®don¡¯t want that¡¯ ? it¡¯s much more complex than that.¡°Apple iMac ProSchiller said that 15% of Mac customers use professional apps multiple times a week and 30% use them in some manner. And the large majority of those pros use MacBooks. However, the iMac was beginning to be disproportionately used by pros who either found the screens or form factor compelling or found the pace of updates of the Mac Pro stagnant.¡°So many of our customers were moving to iMac that we saw a path to address many, many more of those that were finding themselves limited by Mac Pro through a next generation iMac,¡± said Apple¡¯s Craig Federighi, ¡°And [we] really put a lot of our energy behind that. [But,] while that [upgraded iMac] system is going to be fantastic for a huge number of customers ? we want to do more.¡±That more will be the upcoming Mac Pro. But the now is the iMac Pro ? a machine that will hold an allure for pros looking for a beefy piece of hardware that can handle demanding tasks from rendering to medical imaging to VR ? but that also holds some clues for the future of all of Apple¡¯s Macs.I was able to see the iMac Pro and its new space grey accessories in New York yesterday, along with a series of demos from pros that Apple seeded with the machines for a few days to allow them to get a feel for what kinds of gains they would see from it.The machine itself is physically a near match for the current iMac, aside from the dark grey finish.The rear ports are definitely different, of course. You have 4 Thunderbolt 3 ports, which run on two separate controllers, 2 ports each. So you should get blazing speeds on those whether they¡¯re used for e-GPUs or storage or displays. There are 4 USB 3.0 A ports and an SD slot and, for the first time ever, a 10 gigabit Ethernet port right on the back.The 5k display is the same as the one that ships with current iMacs. You can order 1, 2 and 4 Terabyte SSD options with the new machine for storage.Another change is the fact that you can now remove the stand from the iMac entirely and VESA mount it. Previously, you had to either use an after-market solution to mount an iMac or order it specially from the factory with the stand deleted, allowing for mounting.Apple iMac Pro backNot every configuration of the iMac Pro will be available to order today online and in stores next week. You¡¯ll be able to get the 8 and 10-core Intel Xeon W versions of the machine with any other memory, graphics or storage options you like, but the 14- and 18-core editions are coming in January. Each has 1MB of L2 and 1.365MB of L3 cache.To be clear: you can order any options the iMac offers today, except for the two higher-core processors. This, it turns out, is not that big of a limitation as the 10-core should really be the sweet spot anyway. The 10-core model offers the highest turbo speeds at 4.5GHz for single threaded performance and supports hyper threading, allowing 20 threads at a time to operate on tasks. This is enough to enable real-time playback on an 8k Red Weapon footage file in ProRes 4¡¿4, for instance ? or a 140 track Logic file.The higher-core options are really best suited for applications that take full advantage of so many lower frequency cores. Machine learning or AI applications that use the multiple CPU cores to schedule jobs for the GPUs, for instance, or rendering pipelines for external GPUs now supported by iMac.Apple iMac Pro cameraIf you¡¯re not sure what to order, go 10-core. You¡¯ll be able to jack the memory up to 128GB (non upgradeable by users, but upgradeable at a service center or store) and get the beefier Vega 64 graphics cards offered to end up with an incredibly impressive machine.The Vega 56 and 64 options are absolutely the most powerful graphics cards that have ever been included in a Mac and I was able to see demanding VR applications, rendering tasks and real-time manipulation of 3D and video that would be completely impossible on any other iMac hardware ? and would chug on the relatively beefy PC I use for VR currently.These new processors support AVX-512 instructions as well, which will give developer users of multi-core iMac Pros a nice ¡°free¡± performance bump if they¡¯re using Apple libraries (or manually calling the instructions themselves).The most interesting piece of hardware from an overall perspective, however, isn¡¯t the more exotic graphics or processor options, but a system controller chip called the T2.The T2 is an iteration of the T1 chips that are in current MacBooks, but it brings more functions of the machine into the fold. It controls the ISP that runs the 1080p camera, the audio controller including the 4 microphones and the louder speakers, the SSD controller and, importantly, the Secure Enclave that¡¯s included in the iMac Pro.The SE handles real-time automatic encryption for the SSD. This means hardware-based encryption with zero hit on the CPU, something that was always a compromise of FileVault. If your SSD is separated from the SE it cannot be read. If you want an additional layer of protection, you can also still use FileVault to inject your user key into the mix, preventing target disk access.The T2 also validates the entire boot process (an option that can be disabled) from start to finish, preventing injection attacks at a physical access level.The T2¡¯s additional layers of security are absolutely coming to the rest of the Mac line. That¡¯s a personal prediction, by the way; Apple wouldn¡¯t say. But duh. It struck me, though, that this beefier security which has built-in protections against sophisticated attackers, would be very popular in government or research applications. If I¡¯m a buyer with security-heightened needs, issa bulk buy, imo.Which brings us to the real question.The demos that Apple had lined up tell the tale of who they¡¯re pitching this machine to. Four different VR applications, several render-heavy workflows that were upgraded from minutes or hours of waiting to real-time on the iMac Pro, and a session with a bunch of simultaneous multi-device simulators running on top of browser tests running in emulators of Windows and OS X machines all while compiling Linux from source ? and nary a fan was heard spinning up.Survios showed off Electronauts, its music creation/rhythm game hybrid on a Vive, which added support via Steam earlier this year. Using a full-fledged VR application from one of the best developers in the field on a Mac was a treat. I¡¯ve run VR systems on my iMac and it has never been a pleasant experience. Sitting at my desk now I have an entire PC tower just to the right of my legs almost solely to support the multiple headsets I run. It will be great to be able to move back to a single machine for gaming and VR for me. But, more importantly, the iMac Pro is now suddenly a viable option for VR developers.This becomes important in mixed-pipeline environments, pointed out Oluwaseyi Sosanya of 3D design tool Gravity Sketch. Because they¡¯re super focused on supporting the automotive industry, they¡¯re used to designers having to leave the Mac to jump to their modeling tools and then back to the Mac where they love to design. The iMac Pro plugs that gap and makes it easier for designers to adopt digital modeling tools that would normally have relied on a PC workflow being inserted into the process.Some folks from Cinema 4D were on hand to talk about stacking external GPUs onto the Thunderbolt arrays, ramping up and down on the complexity of a scene, enabling them to work in real rendered viewports which took only a few seconds to get a usable frame and a few minutes to display at production quality ? something that would normally require shipping off to a render farm and waiting.Real-time and near-real-time rendering of architectural scenes, medical imaging and digital compositing also showed off the machine¡¯s power.OsiriX MDThe messaging was interesting to me. It was absolutely, clearly, a love letter to developers. Most of the Mac and iOS developers I know use iMacs or MacBook Pro machines ? especially given the limited nature of the Mac Pro as it exists now. And given that Apple says the Mac Pro will focus on ¡®modularity¡¯, I think that the iMac Pro is going to be one of the most powerful integrated machines of its generation.There¡¯s nothing here that recommends waiting for a software developer. I really believe that the Mac Pro will fall much more on the industrialized spectrum than in previous generations. The pricing is comparable to build-your-own options, and you don¡¯t get Apple¡¯s all-in-one system tricks like the T2. And while the price tag is nothing to joke about ? $4,999 to start ? it¡¯s a drop in the bucket for the medical and professional industries. A $700 seat of OsiriX and an iMac Pro to stack slices of a CAT scan into a real-time 3D model of a vascular system in distress is nothing to a surgeon looking for more precision.And, of course, Apple¡¯s own data supports that there was a chunk of open air underneath the Mac Pro, even at its newest.All of the benchmarks and real-world stress tests will follow to tell us exactly how well the iMac Pro pays off on its promises, but so far it¡¯s looking like Apple has a powerful new machine to plug its leaky Pro hole."
91,gadgets,"The Google Assistant, Google¡¯s take on Siri, Cortana and Alexa without the approachable name, has long been available on most modern phones and tablets. But given the fragmentation of the Android ecosystem, many older devices will never get the newer versions of Android that actually feature built-in support for the Assistant. Now, however, Google is bringing support for its voice-activated helper to phones running Android 5.0 Lollipop and tablets running Android 7.0 Nougat and 6.0 Marshmallow.Lollipop launched back in 2014, so we¡¯re talking about a rather old phone operating system here (Android 8.1 is now standard on Google¡¯s own Pixel phones), but according to Google, more than 26 percent of all Android devices still run some version of Android 5.0 Lollipop. Just over 30 percent run Android 6.0 Marshmallow. Still, with an update to the Google Play Services, even these older devices will now get access to all the goodies that the Google Assistant promises ? and often delivers.If you still own one of these older Lollipop phones, you should see an update relatively soon. It¡¯ll only be available to users who set their language to English in the U.S., U.K., India, Australia, Canada and Singapore, as well as to those who have set their default language to Spanish in the U.S., Mexico and Spain. Google says it will also roll out to users in Italy, Japan, Germany, Brazil and Korea.Because the Assistant on these older devices isn¡¯t baked right into the launcher, though, you¡¯ll have to launch the Google Assistant app before you can ask your phone for directions, the weather, recipes or jokes (in case you are feeling sad).As for Marshmallow and Nougat tablet users, they¡¯ll get the update over the course of the coming week, as long as they are in the U.S. and have set their language to English."
92,gadgets,"It¡¯s been a long year ? it feels like it actually spanned about 50, in fact. But now, at the end, some relief: Mario Bear.Yes, it¡¯s just a bear from Build-A-Bear Workshop. And a ¡®brand collaboration,¡¯ that horrific thing that usually just means some executives get a larger Christmas bonus and more people are convinced to part with their hard-earned money for something they don¡¯t need. But this is a Mario Bear.There¡¯s also a Yoshi. And a Bowser. And a Toad. And a Luigi costume in case you want your bear to represent one of Nintendo¡¯s slightly less appreciated protagonists. And a Princess Peach costume so you can prep your bear for far-flung adventuring (play Super Mario Odyssey if you don¡¯t get this reference).Nintendo also licensed BAB (do people call it that?) to create a 3-pack of ¡°Super Mario Wrist Accessories,¡± a Super Mario branded hoodie for bears, and sounds including the Mario theme song. I assume these all mean something to people who understand what Build-A-Bear is and how it works.All I know is that this is not the Mario Bear we deserve, but it¡¯s definitely the one we need right now."
93,gadgets,"Apple announced a substantial investment in Finisar. Apple is giving Finisar $390 million to build a new 700,000-square-foot manufacturing plant in Sherman, Texas. Finisar is going to hire 500 people to work on the laser sensor in the TrueDepth camera in the iPhone X.Today¡¯s investment is part of Apple¡¯s commitment to invest $1 billion in U.S.-based companies with its Advanced Manufacturing Fund.Apple says that Finisar is going to work on both research & development and high-volume production of optical communications components. The most complicated components are the vertical-cavity surface-emitting lasers (VCSELs) used in the iPhone X for Face ID, Animoji, Portrait mode and other face-mapping technologies. But Finisar also works on proximity sensors including the ones in the AirPods.And it¡¯s quite easy to understand why Apple is investing in Finisar. There are simply not enough suppliers in this field today. In the fourth quarter of 2017 alone, the company will purchase 10 times more VCSEL wafers than the entire VCSEL?production in the world during the fourth quarter of 2016. So Apple needs to foster production.The new facility should be up and running at some point during the second half of 2018."
94,gadgets,"TI tested these headphones in a way that I thought they would be most widely used. I pitted them against several competitors using my iPhone 8 with Spotify. I also used an Onkyo stereo receiver with a Audio Technica turntable to test their upper limit. It was an enjoyable afternoon.Before we get started, it¡¯s important to note that I¡¯m not a professional audio reviewer. I don¡¯t have balanced power cables or a selection of FLAC tracks dedicated to testing equipment. But I do have a nice collection of headphones and a rather shitty taste in music. I don¡¯t like a lot so I listen to the same stuff over and over. That¡¯s annoying for passengers on road trips but handy when testing headphones.The Shinola Canfields are the company¡¯s first set of headphones. They¡¯re built overseas, and tested in Detroit where Shinola also puts together watches and constructs leather goods. These come from America. Kind of. Let¡¯s back up.Shinola is a watch company born from the minds behind Fossil and launched as a marketing scheme out of Plano, Texas. The company set up shop in Detroit where it starting assembling quartz watches, adopting the Made In Detroit tagline. Later the company expanded to leather goods, bikes, and other products including turntables and now headphones.Here¡¯s the kicker: Shinola headphones are much like Shinola watches. They look fantastic. They¡¯re heavy, solid, and feel like they¡¯ll last a lifetime. They¡¯re not worth the price. The appeal stops at the casing. The insides, much like Shinola watches, are comprised of low-end components, not worthy of the lofty price tag.IClassic rock is a great place to start with headphone reviews. First, the music is amazing, but second there¡¯s generally a range of instruments with great soundstage separation.?Carry on Wayward Son starts with a beautiful harmony of vocals followed by a couple quick hits on the snare and guitars. Through the $600 Canfields, the vocals are muddled together where on the $449 Audeze Sine headphones the soundstage opens up and there¡¯s distinct separation that¡¯s simply beautiful.The dull vocals are even more evident in Pink Floyd¡¯s?Wish you Were Here. I have the original vinyl and it¡¯s of course on Spotify, too, making it a great test track. The intro is long and classic Pink Floyd but it¡¯s telling as a sample. Here I used the Audeze Sine headphones and the Massdrop-made Sennheiser HD 6XX headphones and the difference is stunning. Details are simply missing when the track is listened to through the Shinola headphones. The Shinola headphones did not reproduce David Gilmour¡¯s smoker?coughs and sniffles during the song¡¯s intro; one cough sounds like shuffling papers. The sounds are clearly audible through the other headphones. When Gilmour finally starts playing, the Audeze headphones produce a stunningly clear guitar twang where the Canfields fall flat.When this track is played through the turntable and amp, the differences are magnified. While the Shinola headphones sound better than when used with amp, the Sennheisers sound exponentially better and this track, and others like it, come alive.Even when compared to Bose Quiet Comfort 35s, the Shinola Canfields come up short. The Bose headphones have a notoriously small range, but I use them a lot. I¡¯m on a plane every few weeks. I put up with middle-of-the-road range because the noise cancelation is the best available. I threw Green Day on the turntable and loaded it on Spotify and found yet again, the Shinola headphones did not live up to their price.I never found a music genre where the Canfields lived comfortably though they fared better with hip-hop than most. They do not have the soundstage or highs required by classic rock and jazz is a sloppy mess. It was hip-hop where they finally started sounding the part.I turned on Flint¡¯s homegrown Bootleg of the Dayton Family and the bassline surprised me. It was full though lacking the sheer power found in other headphones. Yet despite the lower power, the Shinola headphones were fine. I guess. It¡¯s kind of hard to mess up hip-hop if the bass line is sufficient.The Canfields stand out in one way, though. They look and feel amazing. They¡¯re made out of leather, lambskin and stainless steel. The earpads are interchangeable and the headphones comfortably fit my big head.The cans themselves are solid and thanks to the stainless steel are cool to the touch. These headphones feel like $600 headphones; I just wish they sounded like $600 headphones.TThe sub-par performance could be overlooked if the price was more in line with other fashion headphones. At $600 these headphones are competing in the same space as products from Audeze, Master and Dynamic, and Grado ? which is a fantastic family owned business out of Brooklyn in case there¡¯s interest in supporting American-made products like Shinola.I can¡¯t see any reason to buy the Shinola Canfields besides the look. They really do look the part. But besides for fashion reasons, if you¡¯re looking to spend $600 on headphones, I would highly recommend looking elsewhere."
95,gadgets,"Sure Alexa can sing you a song but can you clap back at her? A new product by the makers of the Freewrite lets you do just that.Called Clapboss, this smiling dongle lets you clap up to four times to activate various things around your house. Clap twice to turn off your lights! Three times to turn off the TV! Four times to be reminded that you are now a slave to emotionless technologies!This wacky little product costs $39 on Kickstarter and will cost $80 retail. Importantly, the product has a high degree of accuracy thanks to advanced clapping detection algorithms. But don¡¯t take my word for it¡¦¡°The design of Clapboss with its expressive design and soft, silicone ears are meant to be approachable to anyone, young and old,¡± said creator Adam Leeb. ¡°Clapping is fun, fast, and by using our proprietary machine learning clap detection algorithm, Clapboss is more accurate than any other clap sensor available.¡±The Clapboss supports six different clap patterns for your clapping pleasure. It ships early next year."
96,gadgets,"High-end speaker maker Devialet is branching out of home speakers. The company announced a partnership with Renault for its first ever car audio system. You can¡¯t buy a Renault car with Devialet speakers just yet, but there¡¯s a Renault concept car with those speakers.Devialet has always said that it wasn¡¯t just a speaker manufacturer. The French startup has worked on its own amplification technology. It is supposed to be much better than everything else out there when it comes to building powerful-yet-compact speakers.The company first partnered with Sky to build a surround sound TV speaker. And now, Devialet wants to be in your car.Renault has been demonstrating its Symbioz concept car as the future of autonomous, connected and electric cars. And it seemed like a good playing ground to show off Devialet¡¯s technology.First, Devialet isn¡¯t using traditional in-door speakers and subwoofers. The company relies on tiny sound modules that are six times smaller than traditional car speakers.Second, the company uses empty spaces and pipes and makes them vibrate, creating a network of passive speakers to immerse yourself in the music.Finally, the startup also has some custom software features to route the sound to the right speaker. Passive speakers can be used for background sounds while sound modules can take care of the rest.This sounds nice on paper, so let¡¯s hope that Renault is going to bring this technology to production vehicles. It¡¯s clear that Devialet wants to go beyond putting its brand on regular speakers. The company wants to control the entire audio experience."
97,gadgets,"In the year 2020, when the Earth is overrun by aliens, it will be mandated by the Galactic Council of Extraterrestrial Life that all children must walk around with 3D-printing backpacks. Why not get a head start with the MakeX Migo backpack that lets you carry your ultra-small 3D printer anywhere you need to go?This wild, see-through backpack is designed to hold a Migo 3D Printer (the thing MakeX is actually trying to sell). The backpack fits the Migo perfectly and offers the maximum visibility for your 3D printer thanks to the clear hardshell outer casing.The printer itself is fairly standard. It prints ABS or PLA plastic and includes modeling software. It weighs about 4 pounds and has a 100x120x100 mm build envelope which means you can print things like smaller action figures and other fun models. Early birds get the printer for $219 and backpack will be a $70 add-on.3D printers are essentially commodities but by adding wacky but endearing things like this fun backpack the makers are really taking 3D printing to the next ? and not-so-obvious ? level."
98,gadgets,"Researcher Michael Myng found a deactivated keylogger in a piece of software found on over 460 HP laptop models. A full list of affected laptops is here. The keylogger is deactivated by default but could represent a privacy concern if an attacker has physical access to the computer.¡°Some time ago someone asked me if I can figure out how to control HP¡¯s laptop keyboard backlight,¡± wrote Myng. ¡°I asked for the keyboard driver SynTP.sys, opened it in IDA, and after some browsing noticed a few interesting strings.¡±The strings led to something that appeared to be a hidden keylogger ? a program that sends typed characters to an attacker ? in a Synaptics device driver. Given that the decompiled code prepared and sent key presses to an unnamed target, Myng was fairly certain he had something interesting on his hands.Luckily, HP responded quickly.¡°I tried to find HP laptop for rent and asked a few communities about that but got almost no replies,¡± he said. ¡°One guy even thought that I am a thief trying to rob someone. So, I messaged HP about the finding. They replied terrifically fast, confirmed the presence of the keylogger (which actually was a debug trace) and released an update that removes the trace.¡±The bottom line? Update your HP laptop as soon as possible. If you are on HP¡¯s list of affected laptops you can download the fix here."
